time,buy_yuan_per_kwh,sell_yuan_per_kwh,band
27856800,0.28359,0.1875,V
27860400,0.18331,0.1875,D
27864000,0.18331,0.1875,D
27867600,0.18331,0.1875,D
27871200,0.28359,0.1875,V
27874800,0.63457,0.1875,F
27878400,0.98555,0.1875,P
27882000,1.13597,0.1875,S
27885600,1.13597,0.1875,S
27889200,0.98555,0.1875,P
27892800,0.98555,0.1875,P
27896400,0.63457,0.1875,F
27900000,0.63457,0.1875,F
27903600,0.63457,0.1875,F
27907200,0.63457,0.1875,F
27910800,0.63457,0.1875,F
27914400,0.63457,0.1875,F
27918000,0.63457,0.1875,F
27921600,0.63457,0.1875,F
27925200,0.63457,0.1875,F
27928800,0.63457,0.1875,F
27932400,0.63457,0.1875,F
27936000,0.63457,0.1875,F
27939600,0.63457,0.1875,F
27943200,0.28359,0.1875,V
27946800,0.18331,0.1875,D
27950400,0.18331,0.1875,D
27954000,0.18331,0.1875,D
27957600,0.28359,0.1875,V
27961200,0.63457,0.1875,F
27964800,0.98555,0.1875,P
27968400,1.13597,0.1875,S
27972000,1.13597,0.1875,S
27975600,0.98555,0.1875,P
27979200,0.98555,0.1875,P
27982800,0.63457,0.1875,F
27986400,0.63457,0.1875,F
27990000,0.63457,0.1875,F
27993600,0.63457,0.1875,F
27997200,0.63457,0.1875,F
28000800,0.63457,0.1875,F
28004400,0.63457,0.1875,F
28008000,0.63457,0.1875,F
28011600,0.63457,0.1875,F
28015200,0.63457,0.1875,F
28018800,0.63457,0.1875,F
28022400,0.63457,0.1875,F
28026000,0.63457,0.1875,F
28029600,0.28359,0.1875,V
28033200,0.18331,0.1875,D
28036800,0.18331,0.1875,D
28040400,0.18331,0.1875,D
28044000,0.28359,0.1875,V
28047600,0.63457,0.1875,F
28051200,0.98555,0.1875,P
28054800,1.13597,0.1875,S
28058400,1.13597,0.1875,S
28062000,0.98555,0.1875,P
28065600,0.98555,0.1875,P
28069200,0.63457,0.1875,F
28072800,0.63457,0.1875,F
28076400,0.63457,0.1875,F
28080000,0.63457,0.1875,F
28083600,0.63457,0.1875,F
28087200,0.63457,0.1875,F
28090800,0.63457,0.1875,F
28094400,0.63457,0.1875,F
28098000,0.63457,0.1875,F
28101600,0.63457,0.1875,F
28105200,0.63457,0.1875,F
28108800,0.63457,0.1875,F
28112400,0.63457,0.1875,F
28116000,0.28359,0.1875,V
28119600,0.18331,0.1875,D
28123200,0.18331,0.1875,D
28126800,0.18331,0.1875,D
28130400,0.28359,0.1875,V
28134000,0.63457,0.1875,F
28137600,0.98555,0.1875,P
28141200,1.13597,0.1875,S
28144800,1.13597,0.1875,S
28148400,0.98555,0.1875,P
28152000,0.98555,0.1875,P
28155600,0.63457,0.1875,F
28159200,0.63457,0.1875,F
28162800,0.63457,0.1875,F
28166400,0.63457,0.1875,F
28170000,0.63457,0.1875,F
28173600,0.63457,0.1875,F
28177200,0.63457,0.1875,F
28180800,0.63457,0.1875,F
28184400,0.63457,0.1875,F
28188000,0.63457,0.1875,F
28191600,0.63457,0.1875,F
28195200,0.63457,0.1875,F
28198800,0.63457,0.1875,F
28202400,0.28359,0.1875,V
28206000,0.18331,0.1875,D
28209600,0.18331,0.1875,D
28213200,0.18331,0.1875,D
28216800,0.28359,0.1875,V
28220400,0.63457,0.1875,F
28224000,0.98555,0.1875,P
28227600,1.13597,0.1875,S
28231200,1.13597,0.1875,S
28234800,0.98555,0.1875,P
28238400,0.98555,0.1875,P
28242000,0.63457,0.1875,F
28245600,0.63457,0.1875,F
28249200,0.63457,0.1875,F
28252800,0.63457,0.1875,F
28256400,0.63457,0.1875,F
28260000,0.63457,0.1875,F
28263600,0.63457,0.1875,F
28267200,0.63457,0.1875,F
28270800,0.63457,0.1875,F
28274400,0.63457,0.1875,F
28278000,0.63457,0.1875,F
28281600,0.63457,0.1875,F
28285200,0.63457,0.1875,F
28288800,0.28359,0.1875,V
28292400,0.18331,0.1875,D
28296000,0.18331,0.1875,D
28299600,0.18331,0.1875,D
28303200,0.28359,0.1875,V
28306800,0.63457,0.1875,F
28310400,0.98555,0.1875,P
28314000,1.13597,0.1875,S
28317600,1.13597,0.1875,S
28321200,0.98555,0.1875,P
28324800,0.98555,0.1875,P
28328400,0.63457,0.1875,F
28332000,0.63457,0.1875,F
28335600,0.63457,0.1875,F
28339200,0.63457,0.1875,F
28342800,0.63457,0.1875,F
28346400,0.63457,0.1875,F
28350000,0.63457,0.1875,F
28353600,0.63457,0.1875,F
28357200,0.63457,0.1875,F
28360800,0.63457,0.1875,F
28364400,0.63457,0.1875,F
28368000,0.63457,0.1875,F
28371600,0.63457,0.1875,F
28375200,0.28359,0.1875,V
28378800,0.18331,0.1875,D
28382400,0.18331,0.1875,D
28386000,0.18331,0.1875,D
28389600,0.28359,0.1875,V
28393200,0.63457,0.1875,F
28396800,0.98555,0.1875,P
28400400,1.13597,0.1875,S
28404000,1.13597,0.1875,S
28407600,0.98555,0.1875,P
28411200,0.98555,0.1875,P
28414800,0.63457,0.1875,F
28418400,0.63457,0.1875,F
28422000,0.63457,0.1875,F
28425600,0.63457,0.1875,F
28429200,0.63457,0.1875,F
28432800,0.63457,0.1875,F
28436400,0.63457,0.1875,F
28440000,0.63457,0.1875,F
28443600,0.63457,0.1875,F
28447200,0.63457,0.1875,F
28450800,0.63457,0.1875,F
28454400,0.63457,0.1875,F
28458000,0.63457,0.1875,F
28461600,0.28359,0.1875,V
28465200,0.18331,0.1875,D
28468800,0.18331,0.1875,D
28472400,0.18331,0.1875,D
28476000,0.28359,0.1875,V
28479600,0.63457,0.1875,F
28483200,0.98555,0.1875,P
28486800,1.13597,0.1875,S
28490400,1.13597,0.1875,S
28494000,0.98555,0.1875,P
28497600,0.98555,0.1875,P
28501200,0.63457,0.1875,F
28504800,0.63457,0.1875,F
28508400,0.63457,0.1875,F
28512000,0.63457,0.1875,F
28515600,0.63457,0.1875,F
28519200,0.63457,0.1875,F
28522800,0.63457,0.1875,F
28526400,0.63457,0.1875,F
28530000,0.63457,0.1875,F
28533600,0.63457,0.1875,F
28537200,0.63457,0.1875,F
28540800,0.63457,0.1875,F
28544400,0.63457,0.1875,F
28548000,0.28359,0.1875,V
28551600,0.18331,0.1875,D
28555200,0.18331,0.1875,D
28558800,0.18331,0.1875,D
28562400,0.28359,0.1875,V
28566000,0.63457,0.1875,F
28569600,0.98555,0.1875,P
28573200,1.13597,0.1875,S
28576800,1.13597,0.1875,S
28580400,0.98555,0.1875,P
28584000,0.98555,0.1875,P
28587600,0.63457,0.1875,F
28591200,0.63457,0.1875,F
28594800,0.63457,0.1875,F
28598400,0.63457,0.1875,F
28602000,0.63457,0.1875,F
28605600,0.63457,0.1875,F
28609200,0.63457,0.1875,F
28612800,0.63457,0.1875,F
28616400,0.63457,0.1875,F
28620000,0.63457,0.1875,F
28623600,0.63457,0.1875,F
28627200,0.63457,0.1875,F
28630800,0.63457,0.1875,F
28634400,0.28359,0.1875,V
28638000,0.18331,0.1875,D
28641600,0.18331,0.1875,D
28645200,0.18331,0.1875,D
28648800,0.28359,0.1875,V
28652400,0.63457,0.1875,F
28656000,0.98555,0.1875,P
28659600,1.13597,0.1875,S
28663200,1.13597,0.1875,S
28666800,0.98555,0.1875,P
28670400,0.98555,0.1875,P
28674000,0.63457,0.1875,F
28677600,0.63457,0.1875,F
28681200,0.63457,0.1875,F
28684800,0.63457,0.1875,F
28688400,0.63457,0.1875,F
28692000,0.63457,0.1875,F
28695600,0.63457,0.1875,F
28699200,0.63457,0.1875,F
28702800,0.63457,0.1875,F
28706400,0.63457,0.1875,F
28710000,0.63457,0.1875,F
28713600,0.63457,0.1875,F
28717200,0.63457,0.1875,F
28720800,0.28359,0.1875,V
28724400,0.18331,0.1875,D
28728000,0.18331,0.1875,D
28731600,0.18331,0.1875,D
28735200,0.28359,0.1875,V
28738800,0.63457,0.1875,F
28742400,0.98555,0.1875,P
28746000,1.13597,0.1875,S
28749600,1.13597,0.1875,S
28753200,0.98555,0.1875,P
28756800,0.98555,0.1875,P
28760400,0.63457,0.1875,F
28764000,0.63457,0.1875,F
28767600,0.63457,0.1875,F
28771200,0.63457,0.1875,F
28774800,0.63457,0.1875,F
28778400,0.63457,0.1875,F
28782000,0.63457,0.1875,F
28785600,0.63457,0.1875,F
28789200,0.63457,0.1875,F
28792800,0.63457,0.1875,F
28796400,0.63457,0.1875,F
28800000,0.63457,0.1875,F
28803600,0.63457,0.1875,F
28807200,0.28359,0.1875,V
28810800,0.18331,0.1875,D
28814400,0.18331,0.1875,D
28818000,0.18331,0.1875,D
28821600,0.28359,0.1875,V
28825200,0.63457,0.1875,F
28828800,0.98555,0.1875,P
28832400,1.13597,0.1875,S
28836000,1.13597,0.1875,S
28839600,0.98555,0.1875,P
28843200,0.98555,0.1875,P
28846800,0.63457,0.1875,F
28850400,0.63457,0.1875,F
28854000,0.63457,0.1875,F
28857600,0.63457,0.1875,F
28861200,0.63457,0.1875,F
28864800,0.28359,0.1875,V
28868400,0.28359,0.1875,V
28872000,0.28359,0.1875,V
28875600,0.28359,0.1875,V
28879200,0.63457,0.1875,F
28882800,0.98555,0.1875,P
28886400,0.98555,0.1875,P
28890000,0.63457,0.1875,F
28893600,0.28359,0.1875,V
28897200,0.18331,0.1875,D
28900800,0.18331,0.1875,D
28904400,0.18331,0.1875,D
28908000,0.28359,0.1875,V
28911600,0.63457,0.1875,F
28915200,1.13597,0.1875,S
28918800,1.13597,0.1875,S
28922400,1.13597,0.1875,S
28926000,0.98555,0.1875,P
28929600,0.98555,0.1875,P
28933200,0.63457,0.1875,F
28936800,0.63457,0.1875,F
28940400,0.63457,0.1875,F
28944000,0.63457,0.1875,F
28947600,0.63457,0.1875,F
28951200,0.28359,0.1875,V
28954800,0.28359,0.1875,V
28958400,0.28359,0.1875,V
28962000,0.28359,0.1875,V
28965600,0.63457,0.1875,F
28969200,0.98555,0.1875,P
28972800,0.98555,0.1875,P
28976400,0.63457,0.1875,F
28980000,0.28359,0.1875,V
28983600,0.18331,0.1875,D
28987200,0.18331,0.1875,D
28990800,0.18331,0.1875,D
28994400,0.28359,0.1875,V
28998000,0.63457,0.1875,F
29001600,1.13597,0.1875,S
29005200,1.13597,0.1875,S
29008800,1.13597,0.1875,S
29012400,0.98555,0.1875,P
29016000,0.98555,0.1875,P
29019600,0.63457,0.1875,F
29023200,0.63457,0.1875,F
29026800,0.63457,0.1875,F
29030400,0.63457,0.1875,F
29034000,0.63457,0.1875,F
29037600,0.28359,0.1875,V
29041200,0.28359,0.1875,V
29044800,0.28359,0.1875,V
29048400,0.28359,0.1875,V
29052000,0.63457,0.1875,F
29055600,0.98555,0.1875,P
29059200,0.98555,0.1875,P
29062800,0.63457,0.1875,F
29066400,0.28359,0.1875,V
29070000,0.18331,0.1875,D
29073600,0.18331,0.1875,D
29077200,0.18331,0.1875,D
29080800,0.28359,0.1875,V
29084400,0.63457,0.1875,F
29088000,1.13597,0.1875,S
29091600,1.13597,0.1875,S
29095200,1.13597,0.1875,S
29098800,0.98555,0.1875,P
29102400,0.98555,0.1875,P
29106000,0.63457,0.1875,F
29109600,0.63457,0.1875,F
29113200,0.63457,0.1875,F
29116800,0.63457,0.1875,F
29120400,0.63457,0.1875,F
29124000,0.28359,0.1875,V
29127600,0.28359,0.1875,V
29131200,0.28359,0.1875,V
29134800,0.28359,0.1875,V
29138400,0.63457,0.1875,F
29142000,0.98555,0.1875,P
29145600,0.98555,0.1875,P
29149200,0.63457,0.1875,F
29152800,0.28359,0.1875,V
29156400,0.18331,0.1875,D
29160000,0.18331,0.1875,D
29163600,0.18331,0.1875,D
29167200,0.28359,0.1875,V
29170800,0.63457,0.1875,F
29174400,1.13597,0.1875,S
29178000,1.13597,0.1875,S
29181600,1.13597,0.1875,S
29185200,0.98555,0.1875,P
29188800,0.98555,0.1875,P
29192400,0.63457,0.1875,F
29196000,0.63457,0.1875,F
29199600,0.63457,0.1875,F
29203200,0.63457,0.1875,F
29206800,0.63457,0.1875,F
29210400,0.28359,0.1875,V
29214000,0.28359,0.1875,V
29217600,0.28359,0.1875,V
29221200,0.28359,0.1875,V
29224800,0.63457,0.1875,F
29228400,0.98555,0.1875,P
29232000,0.98555,0.1875,P
29235600,0.63457,0.1875,F
29239200,0.28359,0.1875,V
29242800,0.18331,0.1875,D
29246400,0.18331,0.1875,D
29250000,0.18331,0.1875,D
29253600,0.28359,0.1875,V
29257200,0.63457,0.1875,F
29260800,1.13597,0.1875,S
29264400,1.13597,0.1875,S
29268000,1.13597,0.1875,S
29271600,0.98555,0.1875,P
29275200,0.98555,0.1875,P
29278800,0.63457,0.1875,F
29282400,0.63457,0.1875,F
29286000,0.63457,0.1875,F
29289600,0.63457,0.1875,F
29293200,0.63457,0.1875,F
29296800,0.28359,0.1875,V
29300400,0.28359,0.1875,V
29304000,0.28359,0.1875,V
29307600,0.28359,0.1875,V
29311200,0.63457,0.1875,F
29314800,0.98555,0.1875,P
29318400,0.98555,0.1875,P
29322000,0.63457,0.1875,F
29325600,0.28359,0.1875,V
29329200,0.18331,0.1875,D
29332800,0.18331,0.1875,D
29336400,0.18331,0.1875,D
29340000,0.28359,0.1875,V
29343600,0.63457,0.1875,F
29347200,1.13597,0.1875,S
29350800,1.13597,0.1875,S
29354400,1.13597,0.1875,S
29358000,0.98555,0.1875,P
29361600,0.98555,0.1875,P
29365200,0.63457,0.1875,F
29368800,0.63457,0.1875,F
29372400,0.63457,0.1875,F
29376000,0.63457,0.1875,F
29379600,0.63457,0.1875,F
29383200,0.28359,0.1875,V
29386800,0.28359,0.1875,V
29390400,0.28359,0.1875,V
29394000,0.28359,0.1875,V
29397600,0.63457,0.1875,F
29401200,0.98555,0.1875,P
29404800,0.98555,0.1875,P
29408400,0.63457,0.1875,F
29412000,0.28359,0.1875,V
29415600,0.18331,0.1875,D
29419200,0.18331,0.1875,D
29422800,0.18331,0.1875,D
29426400,0.28359,0.1875,V
29430000,0.63457,0.1875,F
29433600,1.13597,0.1875,S
29437200,1.13597,0.1875,S
29440800,1.13597,0.1875,S
29444400,0.98555,0.1875,P
29448000,0.98555,0.1875,P
29451600,0.63457,0.1875,F
29455200,0.63457,0.1875,F
29458800,0.63457,0.1875,F
29462400,0.63457,0.1875,F
29466000,0.63457,0.1875,F
29469600,0.28359,0.1875,V
29473200,0.28359,0.1875,V
29476800,0.28359,0.1875,V
29480400,0.28359,0.1875,V
29484000,0.63457,0.1875,F
29487600,0.98555,0.1875,P
29491200,0.98555,0.1875,P
29494800,0.63457,0.1875,F
29498400,0.28359,0.1875,V
29502000,0.18331,0.1875,D
29505600,0.18331,0.1875,D
29509200,0.18331,0.1875,D
29512800,0.28359,0.1875,V
29516400,0.63457,0.1875,F
29520000,1.13597,0.1875,S
29523600,1.13597,0.1875,S
29527200,1.13597,0.1875,S
29530800,0.98555,0.1875,P
29534400,0.98555,0.1875,P
29538000,0.63457,0.1875,F
29541600,0.63457,0.1875,F
29545200,0.63457,0.1875,F
29548800,0.63457,0.1875,F
29552400,0.63457,0.1875,F
29556000,0.28359,0.1875,V
29559600,0.28359,0.1875,V
29563200,0.28359,0.1875,V
29566800,0.28359,0.1875,V
29570400,0.63457,0.1875,F
29574000,0.98555,0.1875,P
29577600,0.98555,0.1875,P
29581200,0.63457,0.1875,F
29584800,0.28359,0.1875,V
29588400,0.18331,0.1875,D
29592000,0.18331,0.1875,D
29595600,0.18331,0.1875,D
29599200,0.28359,0.1875,V
29602800,0.63457,0.1875,F
29606400,1.13597,0.1875,S
29610000,1.13597,0.1875,S
29613600,1.13597,0.1875,S
29617200,0.98555,0.1875,P
29620800,0.98555,0.1875,P
29624400,0.63457,0.1875,F
29628000,0.63457,0.1875,F
29631600,0.63457,0.1875,F
29635200,0.63457,0.1875,F
29638800,0.63457,0.1875,F
29642400,0.28359,0.1875,V
29646000,0.28359,0.1875,V
29649600,0.28359,0.1875,V
29653200,0.28359,0.1875,V
29656800,0.63457,0.1875,F
29660400,0.98555,0.1875,P
29664000,0.98555,0.1875,P
29667600,0.63457,0.1875,F
29671200,0.28359,0.1875,V
29674800,0.18331,0.1875,D
29678400,0.18331,0.1875,D
29682000,0.18331,0.1875,D
29685600,0.28359,0.1875,V
29689200,0.63457,0.1875,F
29692800,1.13597,0.1875,S
29696400,1.13597,0.1875,S
29700000,1.13597,0.1875,S
29703600,0.98555,0.1875,P
29707200,0.98555,0.1875,P
29710800,0.63457,0.1875,F
29714400,0.63457,0.1875,F
29718000,0.63457,0.1875,F
29721600,0.63457,0.1875,F
29725200,0.63457,0.1875,F
29728800,0.28359,0.1875,V
29732400,0.28359,0.1875,V
29736000,0.28359,0.1875,V
29739600,0.28359,0.1875,V
29743200,0.63457,0.1875,F
29746800,0.98555,0.1875,P
29750400,0.98555,0.1875,P
29754000,0.63457,0.1875,F
29757600,0.28359,0.1875,V
29761200,0.18331,0.1875,D
29764800,0.18331,0.1875,D
29768400,0.18331,0.1875,D
29772000,0.28359,0.1875,V
29775600,0.63457,0.1875,F
29779200,1.13597,0.1875,S
29782800,1.13597,0.1875,S
29786400,1.13597,0.1875,S
29790000,0.98555,0.1875,P
29793600,0.98555,0.1875,P
29797200,0.63457,0.1875,F
29800800,0.63457,0.1875,F
29804400,0.63457,0.1875,F
29808000,0.63457,0.1875,F
29811600,0.63457,0.1875,F
29815200,0.28359,0.1875,V
29818800,0.28359,0.1875,V
29822400,0.28359,0.1875,V
29826000,0.28359,0.1875,V
29829600,0.63457,0.1875,F
29833200,0.98555,0.1875,P
29836800,0.98555,0.1875,P
29840400,0.63457,0.1875,F
29844000,0.28359,0.1875,V
29847600,0.18331,0.1875,D
29851200,0.18331,0.1875,D
29854800,0.18331,0.1875,D
29858400,0.28359,0.1875,V
29862000,0.63457,0.1875,F
29865600,1.13597,0.1875,S
29869200,1.13597,0.1875,S
29872800,1.13597,0.1875,S
29876400,0.98555,0.1875,P
29880000,0.98555,0.1875,P
29883600,0.63457,0.1875,F
29887200,0.63457,0.1875,F
29890800,0.63457,0.1875,F
29894400,0.63457,0.1875,F
29898000,0.63457,0.1875,F
29901600,0.28359,0.1875,V
29905200,0.28359,0.1875,V
29908800,0.28359,0.1875,V
29912400,0.28359,0.1875,V
29916000,0.63457,0.1875,F
29919600,0.98555,0.1875,P
29923200,0.98555,0.1875,P
29926800,0.63457,0.1875,F
29930400,0.28359,0.1875,V
29934000,0.18331,0.1875,D
29937600,0.18331,0.1875,D
29941200,0.18331,0.1875,D
29944800,0.28359,0.1875,V
29948400,0.63457,0.1875,F
29952000,1.13597,0.1875,S
29955600,1.13597,0.1875,S
29959200,1.13597,0.1875,S
29962800,0.98555,0.1875,P
29966400,0.98555,0.1875,P
29970000,0.63457,0.1875,F
29973600,0.63457,0.1875,F
29977200,0.63457,0.1875,F
29980800,0.63457,0.1875,F
29984400,0.63457,0.1875,F
29988000,0.28359,0.1875,V
29991600,0.28359,0.1875,V
29995200,0.28359,0.1875,V
29998800,0.28359,0.1875,V
30002400,0.63457,0.1875,F
30006000,0.98555,0.1875,P
30009600,0.98555,0.1875,P
30013200,0.63457,0.1875,F
30016800,0.28359,0.1875,V
30020400,0.18331,0.1875,D
30024000,0.18331,0.1875,D
30027600,0.18331,0.1875,D
30031200,0.28359,0.1875,V
30034800,0.63457,0.1875,F
30038400,1.13597,0.1875,S
30042000,1.13597,0.1875,S
30045600,1.13597,0.1875,S
30049200,0.98555,0.1875,P
30052800,0.98555,0.1875,P
30056400,0.63457,0.1875,F
30060000,0.63457,0.1875,F
30063600,0.63457,0.1875,F
30067200,0.63457,0.1875,F
30070800,0.63457,0.1875,F
30074400,0.28359,0.1875,V
30078000,0.28359,0.1875,V
30081600,0.28359,0.1875,V
30085200,0.28359,0.1875,V
30088800,0.63457,0.1875,F
30092400,0.98555,0.1875,P
30096000,0.98555,0.1875,P
30099600,0.63457,0.1875,F
30103200,0.28359,0.1875,V
30106800,0.18331,0.1875,D
30110400,0.18331,0.1875,D
30114000,0.18331,0.1875,D
30117600,0.28359,0.1875,V
30121200,0.63457,0.1875,F
30124800,1.13597,0.1875,S
30128400,1.13597,0.1875,S
30132000,1.13597,0.1875,S
30135600,0.98555,0.1875,P
30139200,0.98555,0.1875,P
30142800,0.63457,0.1875,F
30146400,0.63457,0.1875,F
30150000,0.63457,0.1875,F
30153600,0.63457,0.1875,F
30157200,0.63457,0.1875,F
30160800,0.28359,0.1875,V
30164400,0.28359,0.1875,V
30168000,0.28359,0.1875,V
30171600,0.28359,0.1875,V
30175200,0.63457,0.1875,F
30178800,0.98555,0.1875,P
30182400,0.98555,0.1875,P
30186000,0.63457,0.1875,F
30189600,0.28359,0.1875,V
30193200,0.18331,0.1875,D
30196800,0.18331,0.1875,D
30200400,0.18331,0.1875,D
30204000,0.28359,0.1875,V
30207600,0.63457,0.1875,F
30211200,1.13597,0.1875,S
30214800,1.13597,0.1875,S
30218400,1.13597,0.1875,S
30222000,0.98555,0.1875,P
30225600,0.98555,0.1875,P
30229200,0.63457,0.1875,F
30232800,0.63457,0.1875,F
30236400,0.63457,0.1875,F
30240000,0.63457,0.1875,F
30243600,0.63457,0.1875,F
30247200,0.28359,0.1875,V
30250800,0.28359,0.1875,V
30254400,0.28359,0.1875,V
30258000,0.28359,0.1875,V
30261600,0.63457,0.1875,F
30265200,0.98555,0.1875,P
30268800,0.98555,0.1875,P
30272400,0.63457,0.1875,F
30276000,0.28359,0.1875,V
30279600,0.18331,0.1875,D
30283200,0.18331,0.1875,D
30286800,0.18331,0.1875,D
30290400,0.28359,0.1875,V
30294000,0.63457,0.1875,F
30297600,1.13597,0.1875,S
30301200,1.13597,0.1875,S
30304800,1.13597,0.1875,S
30308400,0.98555,0.1875,P
30312000,0.98555,0.1875,P
30315600,0.63457,0.1875,F
30319200,0.63457,0.1875,F
30322800,0.63457,0.1875,F
30326400,0.63457,0.1875,F
30330000,0.63457,0.1875,F
30333600,0.28359,0.1875,V
30337200,0.28359,0.1875,V
30340800,0.28359,0.1875,V
30344400,0.28359,0.1875,V
30348000,0.63457,0.1875,F
30351600,0.98555,0.1875,P
30355200,0.98555,0.1875,P
30358800,0.63457,0.1875,F
30362400,0.28359,0.1875,V
30366000,0.18331,0.1875,D
30369600,0.18331,0.1875,D
30373200,0.18331,0.1875,D
30376800,0.28359,0.1875,V
30380400,0.63457,0.1875,F
30384000,1.13597,0.1875,S
30387600,1.13597,0.1875,S
30391200,1.13597,0.1875,S
30394800,0.98555,0.1875,P
30398400,0.98555,0.1875,P
30402000,0.63457,0.1875,F
30405600,0.63457,0.1875,F
30409200,0.63457,0.1875,F
30412800,0.63457,0.1875,F
30416400,0.63457,0.1875,F
30420000,0.28359,0.1875,V
30423600,0.28359,0.1875,V
30427200,0.28359,0.1875,V
30430800,0.28359,0.1875,V
30434400,0.63457,0.1875,F
30438000,0.98555,0.1875,P
30441600,0.98555,0.1875,P
30445200,0.63457,0.1875,F
30448800,0.28359,0.1875,V
30452400,0.18331,0.1875,D
30456000,0.18331,0.1875,D
30459600,0.18331,0.1875,D
30463200,0.28359,0.1875,V
30466800,0.63457,0.1875,F
30470400,1.13597,0.1875,S
30474000,1.13597,0.1875,S
30477600,1.13597,0.1875,S
30481200,0.98555,0.1875,P
30484800,0.98555,0.1875,P
30488400,0.63457,0.1875,F
30492000,0.63457,0.1875,F
30495600,0.63457,0.1875,F
30499200,0.63457,0.1875,F
30502800,0.63457,0.1875,F
30506400,0.28359,0.1875,V
30510000,0.28359,0.1875,V
30513600,0.28359,0.1875,V
30517200,0.28359,0.1875,V
30520800,0.63457,0.1875,F
30524400,0.98555,0.1875,P
30528000,0.98555,0.1875,P
30531600,0.63457,0.1875,F
30535200,0.28359,0.1875,V
30538800,0.18331,0.1875,D
30542400,0.18331,0.1875,D
30546000,0.18331,0.1875,D
30549600,0.28359,0.1875,V
30553200,0.63457,0.1875,F
30556800,1.13597,0.1875,S
30560400,1.13597,0.1875,S
30564000,1.13597,0.1875,S
30567600,0.98555,0.1875,P
30571200,0.98555,0.1875,P
30574800,0.63457,0.1875,F
30578400,0.63457,0.1875,F
30582000,0.63457,0.1875,F
30585600,0.63457,0.1875,F
30589200,0.63457,0.1875,F
30592800,0.28359,0.1875,V
30596400,0.28359,0.1875,V
30600000,0.28359,0.1875,V
30603600,0.28359,0.1875,V
30607200,0.63457,0.1875,F
30610800,0.98555,0.1875,P
30614400,0.98555,0.1875,P
30618000,0.63457,0.1875,F
30621600,0.28359,0.1875,V
30625200,0.18331,0.1875,D
30628800,0.18331,0.1875,D
30632400,0.18331,0.1875,D
30636000,0.28359,0.1875,V
30639600,0.63457,0.1875,F
30643200,1.13597,0.1875,S
30646800,1.13597,0.1875,S
30650400,1.13597,0.1875,S
30654000,0.98555,0.1875,P
30657600,0.98555,0.1875,P
30661200,0.63457,0.1875,F
30664800,0.63457,0.1875,F
30668400,0.63457,0.1875,F
30672000,0.63457,0.1875,F
30675600,0.63457,0.1875,F
30679200,0.28359,0.1875,V
30682800,0.28359,0.1875,V
30686400,0.28359,0.1875,V
30690000,0.28359,0.1875,V
30693600,0.63457,0.1875,F
30697200,0.98555,0.1875,P
30700800,0.98555,0.1875,P
30704400,0.63457,0.1875,F
30708000,0.28359,0.1875,V
30711600,0.18331,0.1875,D
30715200,0.18331,0.1875,D
30718800,0.18331,0.1875,D
30722400,0.28359,0.1875,V
30726000,0.63457,0.1875,F
30729600,1.13597,0.1875,S
30733200,1.13597,0.1875,S
30736800,1.13597,0.1875,S
30740400,0.98555,0.1875,P
30744000,0.98555,0.1875,P
30747600,0.63457,0.1875,F
30751200,0.63457,0.1875,F
30754800,0.63457,0.1875,F
30758400,0.63457,0.1875,F
30762000,0.63457,0.1875,F
30765600,0.28359,0.1875,V
30769200,0.28359,0.1875,V
30772800,0.28359,0.1875,V
30776400,0.28359,0.1875,V
30780000,0.63457,0.1875,F
30783600,0.98555,0.1875,P
30787200,0.98555,0.1875,P
30790800,0.63457,0.1875,F
30794400,0.28359,0.1875,V
30798000,0.18331,0.1875,D
30801600,0.18331,0.1875,D
30805200,0.18331,0.1875,D
30808800,0.28359,0.1875,V
30812400,0.63457,0.1875,F
30816000,1.13597,0.1875,S
30819600,1.13597,0.1875,S
30823200,1.13597,0.1875,S
30826800,0.98555,0.1875,P
30830400,0.98555,0.1875,P
30834000,0.63457,0.1875,F
30837600,0.63457,0.1875,F
30841200,0.63457,0.1875,F
30844800,0.63457,0.1875,F
30848400,0.63457,0.1875,F
30852000,0.28359,0.1875,V
30855600,0.28359,0.1875,V
30859200,0.28359,0.1875,V
30862800,0.28359,0.1875,V
30866400,0.63457,0.1875,F
30870000,0.98555,0.1875,P
30873600,0.98555,0.1875,P
30877200,0.63457,0.1875,F
30880800,0.28359,0.1875,V
30884400,0.18331,0.1875,D
30888000,0.18331,0.1875,D
30891600,0.18331,0.1875,D
30895200,0.28359,0.1875,V
30898800,0.63457,0.1875,F
30902400,1.13597,0.1875,S
30906000,1.13597,0.1875,S
30909600,1.13597,0.1875,S
30913200,0.98555,0.1875,P
30916800,0.98555,0.1875,P
30920400,0.63457,0.1875,F
30924000,0.63457,0.1875,F
30927600,0.63457,0.1875,F
30931200,0.63457,0.1875,F
30934800,0.63457,0.1875,F
30938400,0.28359,0.1875,V
30942000,0.28359,0.1875,V
